entry_date,entry_price,exit_date,exit_price,return,pnl,holding_days,exit_reason,stop_loss_pct,used_swing_low,swing_distance_pct,buffer_pct,ticker
2024-03-25,172.89999389648438,2024-04-12,163.27999877929688,-0.0556390714677932,-55.63907146779323,18,stop_loss,0.0479412581549613,True,0.0052052858777034,0.0427359722772579,AMD
2024-08-06,135.14999389648438,2024-08-20,156.39999389648438,0.1572327115033096,157.23271150330964,14,target_reached,0.1,True,0.0985571044541215,0.0495138531714793,AMD
2025-04-04,90.0999984741211,2025-04-08,78.20999908447266,-0.1319644793674833,-131.96447936748334,4,stop_loss,0.1,True,0.0713651544291938,0.0434143398350476,AMD
2025-04-10,91.0,2025-05-12,108.12000274658205,0.1881318983140885,188.1318983140885,32,target_reached,0.1,True,0.1595604026710594,0.0670760195158173,AMD
2025-11-11,241.66000366210932,2025-11-20,206.0200042724609,-0.1474799257202715,-147.47992572027158,9,stop_loss,0.1,True,0.0704295457028064,0.0390936897652672,AMD
2025-11-21,208.8099975585937,2025-12-09,221.6199951171875,0.0613476256327198,61.3476256327199,18,end_of_data,0.1,True,0.0661366683590833,0.06214685181654,AMD
2024-02-08,16.25,2024-02-27,15.100000381469728,-0.0707692072941705,-70.76920729417057,19,stop_loss,0.0433220099313154,True,0.0172307527982271,0.0260912571330882,AES
2024-02-28,15.020000457763672,2024-03-28,17.93000030517578,0.1937416616993486,193.74166169934855,29,target_reached,0.0511042306936987,True,0.0219707634702366,0.0291334672234621,AES
2025-01-22,11.649999618530272,2025-02-03,10.710000038146973,-0.0806866619023878,-80.68666190238783,12,stop_loss,0.0792103235986145,True,0.0480686252600091,0.0311416983386053,AES
2025-03-03,11.149999618530272,2025-03-17,13.050000190734863,0.1704036445926837,170.40364459268375,14,target_reached,0.1,True,0.1139013047120406,0.033559941075027,AES
2025-04-07,10.510000228881836,2025-05-13,12.550000190734863,0.1941008484706821,194.1008484706821,36,target_reached,0.0687806616255718,True,0.0352045554235393,0.0335761062020324,AES
2025-05-21,11.260000228881836,2025-05-22,9.630000114440918,-0.1447602203648252,-144.76022036482527,1,stop_loss,0.1,True,0.1012433676864996,0.0406677603010711,AES
2024-03-08,123.30999755859376,2024-04-22,112.29000091552734,-0.089368233405649,-89.36823340564904,45,time_limit,0.1,True,0.1347822191731869,0.0528425414428251,ALB
2024-06-14,107.0999984741211,2024-06-18,99.54000091552734,-0.0705882135042279,-70.58821350422795,4,stop_loss,0.0647840122379461,True,0.0352941067521139,0.0294899054858321,ALB
2024-06-20,97.6999969482422,2024-08-02,86.98999786376953,-0.1096212837155606,-109.62128371556068,43,stop_loss,0.0756081866467908,True,0.0406345313747733,0.0349736552720175,ALB
2024-08-05,80.30000305175781,2024-08-12,76.0,-0.0535492265048386,-53.54922650483862,7,stop_loss,0.0465133187101326,True,0.0049813388627281,0.0415319798474045,ALB
2024-08-13,76.9000015258789,2024-08-21,88.5999984741211,0.1521456009894204,152.14560098942042,8,target_reached,0.0744660116968712,True,0.0270481377084851,0.0474178739883861,ALB
2024-08-22,87.88999938964844,2024-09-06,76.9000015258789,-0.1250426435327056,-125.04264353270568,15,stop_loss,0.1,True,0.1811354907213749,0.0385383839811312,ALB
2024-09-09,78.0,2024-09-17,89.81999969482422,0.1515384576259515,151.53845762595154,8,target_reached,0.0725506706645759,True,0.0338461460211338,0.0387045246434421,ALB
2024-12-13,102.0,2024-12-18,90.54000091552734,-0.1123529322007123,-112.3529322007123,5,stop_loss,0.071107615040896,True,0.0388235204360064,0.0322840946048896,ALB
2024-12-19,91.5,2025-01-31,84.19000244140625,-0.0798906837004781,-79.89068370047814,43,stop_loss,0.0707461883656183,True,0.0301639577730105,0.0405822305926077,ALB
2025-02-03,81.51000213623047,2025-02-10,75.13999938964844,-0.0781499519032722,-78.14995190327222,7,stop_loss,0.0517563463597944,True,0.0226965823289898,0.0290597640308045,ALB
2025-02-11,73.41000366210938,2025-03-03,69.94999694824219,-0.047132632356114,-47.13263235611409,20,stop_loss,0.04,True,0.0072198117729419,0.0283567825521686,ALB
2025-03-04,69.0,2025-03-19,79.48999786376953,0.1520289545473845,152.02895454738453,15,target_reached,0.0688448299799307,True,0.0256521252618319,0.0431927047180987,ALB
2025-03-20,77.41000366210938,2025-04-03,66.5,-0.1409379039656292,-140.93790396562923,14,stop_loss,0.1,True,0.0821599316557667,0.0396482626356817,ALB
2025-04-04,63.2400016784668,2025-04-08,50.7599983215332,-0.1973435013551404,-197.3435013551405,4,stop_loss,0.1,True,0.0902909985392073,0.0444612563074368,ALB
2025-04-10,57.11000061035156,2025-05-23,57.61000061035156,0.0087550340510655,8.755034051065591,43,time_limit,0.1,True,0.1344773283680149,0.0757598508629352,ALB
2025-05-27,58.380001068115234,2025-07-02,67.98999786376953,0.1646111103088499,164.6111103088499,36,target_reached,0.0821418211572422,True,0.0496745713055967,0.0324672498516455,ALB
2025-09-11,71.83999633789062,2025-09-25,84.83000183105469,0.1808185712046415,180.8185712046415,14,target_reached,0.0506629147131769,True,0.0082126443202425,0.0424502703929343,ALB
2025-11-04,91.70999908447266,2025-11-12,110.31999969482422,0.2029222636150087,202.92226361500877,8,target_reached,0.0866297663736264,True,0.0403445315143246,0.0462852348593018,ALB
2025-11-03,56.84000015258789,2025-11-13,52.2400016784668,-0.0809288962310401,-80.92889623104016,10,stop_loss,0.0782802644146492,True,0.0320196989785081,0.0462605654361411,ARE
2025-11-14,52.0,2025-11-20,48.86000061035156,-0.0603846036470853,-60.384603647085314,6,stop_loss,0.0552261728836842,True,0.007115364074707,0.0481108088089771,ARE
2025-12-04,48.0099983215332,2025-12-09,45.290000915527344,-0.0566548115204973,-56.65481152049734,5,end_of_data,0.0709212640911041,True,0.0397833766754258,0.0311378874156783,ARE
2024-04-30,300.0,2024-05-20,267.44000244140625,-0.1085333251953124,-108.53332519531244,20,stop_loss,0.0960331520155342,True,0.0599666341145833,0.0360665179009509,ALGN
2024-06-20,239.44000244140625,2024-07-25,226.0500030517578,-0.0559221485679909,-55.92214856799094,35,stop_loss,0.04,True,0.0070998869483313,0.0253294543326332,ALGN
2024-07-26,226.38999938964844,2024-08-05,207.94000244140625,-0.0814965192719807,-81.49651927198076,10,stop_loss,0.0640630266325796,True,0.0333053284441044,0.0307576981884752,ALGN
2024-08-06,208.1000061035156,2024-08-16,240.3500061035156,0.1549735658535147,154.97356585351474,10,target_reached,0.097141014673821,True,0.0577126833895948,0.0394283312842262,ALGN
2025-02-21,197.3000030517578,2025-03-03,175.08999633789062,-0.1125697231136931,-112.56972311369316,10,stop_loss,0.083603509083506,True,0.0531170581117012,0.0304864509718047,ALGN
2025-03-04,173.0,2025-03-13,160.50999450683594,-0.0721965635443009,-72.19656354430093,9,stop_loss,0.0643671820222826,True,0.0328323276056719,0.0315348544166106,ALGN
2025-03-14,163.74000549316406,2025-04-08,144.32000732421875,-0.1186026475964425,-118.60264759644257,25,stop_loss,0.0686027905775705,True,0.0342616368764307,0.0343411537011397,ALGN
2025-04-21,168.9600067138672,2025-06-03,179.16000366210938,0.0603692977209442,60.36929772094424,43,time_limit,0.1,True,0.1611032205201083,0.0455739683698521,ALGN
2025-08-05,138.6699981689453,2025-09-17,129.44000244140625,-0.0665608700469867,-66.56087004698674,43,time_limit,0.1,True,0.0791086851197478,0.0579407643964507,ALGN
2025-09-25,125.73999786376952,2025-11-06,133.72999572753906,0.0635438046724492,63.54380467244924,42,time_limit,0.053852760817365,True,0.0297438995332379,0.024108861284127,ALGN
2024-09-13,23.979999542236328,2024-10-25,24.81999969482422,0.0350291980243113,35.02919802431137,42,time_limit,0.0836930940701576,True,0.052543797036467,0.0311492970336904,APA
2025-03-04,18.559999465942383,2025-04-04,15.18000030517578,-0.1821120289884116,-182.1120289884116,31,stop_loss,0.0713678651196276,True,0.0301723858866473,0.0411954792329802,APA
2025-04-07,14.850000381469728,2025-05-12,17.709999084472656,0.1925925003053683,192.59250030536836,35,target_reached,0.0831373559610368,True,0.0323232648875622,0.0508140910734745,APA
2025-05-13,17.780000686645508,2025-06-13,21.01000022888184,0.1816647591393161,181.6647591393161,31,target_reached,0.1,True,0.1451069053848912,0.0320093674557361,APA
2025-07-21,18.93000030517578,2025-08-25,22.36000061035156,0.1811938853607919,181.19388536079197,35,target_reached,0.076729042625719,True,0.0464871132555992,0.0302419293701197,APA
2025-04-10,142.22999572753906,2025-05-12,167.99000549316406,0.1811151693695598,181.11516936955985,32,target_reached,0.1,True,0.1300006919721045,0.0497310535645634,AMAT
2024-11-19,51.72999954223633,2024-12-24,59.95000076293945,0.1589020161113994,158.90201611139943,35,target_reached,0.0473712352232001,True,0.0050260646401305,0.0423451705830696,APTV
2025-04-10,52.34999847412109,2025-05-08,61.11000061035156,0.167335289237132,167.33528923713203,28,target_reached,0.1,True,0.0872970358744777,0.0552841636399989,APTV
2025-03-06,83.63999938964844,2025-04-03,71.2699966430664,-0.1478957775807083,-147.89577758070837,28,stop_loss,0.0745783503799173,True,0.0261836735699126,0.0483946768100047,ANET
2025-04-04,67.5199966430664,2025-04-25,77.91000366210938,0.1538804433591438,153.88044335914387,21,target_reached,0.1,True,0.0755331565118614,0.0490789960368091,ANET
2025-02-21,551.6599731445312,2025-04-04,497.1300048828125,-0.0988470632569027,-98.84706325690271,42,time_limit,0.1,True,0.0745567493881935,0.0500933838164795,AXON
2025-11-14,548.9000244140625,2025-11-20,519.6099853515625,-0.0533613367821698,-53.36133678216981,6,stop_loss,0.0495163667637475,True,0.0041173431683438,0.0453990235954037,AXON
2025-11-21,519.6099853515625,2025-12-09,546.6500244140625,0.0520391059155742,52.039105915574254,18,end_of_data,0.0695447257171095,True,0.0209579962623145,0.0485867294547949,AXON
2025-11-17,18.3799991607666,2025-12-09,18.15999984741211,-0.0119694952883401,-11.969495288340129,22,end_of_data,0.083033922342643,True,0.0495103312819822,0.0335235910606608,BAX
2025-04-10,61.290000915527344,2025-05-12,73.37000274658203,0.197095801119401,197.09580111940107,32,target_reached,0.1,True,0.1027900007008238,0.060403469288627,BBY
2025-04-04,53.0099983215332,2025-04-17,48.09999847412109,-0.0926240332555834,-92.62403325558344,13,stop_loss,0.081408491129076,True,0.0501792101798953,0.0312292809491806,TECH
2025-04-21,47.22999954223633,2025-06-03,48.77999877929688,0.0328181082380583,32.81810823805831,43,time_limit,0.0819057324296594,True,0.025831065689766,0.0560746667398934,TECH
2025-04-08,131.0,2025-05-21,137.49000549316406,0.0495420266653745,49.54202666537455,43,time_limit,0.1,True,0.1170992086861879,0.0489714514281139,BX
2024-08-07,148.25,2024-09-19,167.4199981689453,0.1293085879861404,129.30858798614042,43,time_limit,0.1,True,0.133220910623946,0.0544402420527696,AVGO
2025-04-03,160.5399932861328,2025-04-04,146.2899932861328,-0.0887629288398064,-88.7629288398064,1,stop_loss,0.0829178218747729,True,0.0426061830319103,0.0403116388428626,AVGO
2025-04-10,175.3000030517578,2025-05-02,203.63999938964844,0.1616656922106452,161.6656922106452,22,target_reached,0.1,True,0.2122076229357439,0.0560525647498751,AVGO
2024-08-05,140.32000732421875,2024-08-15,164.64999389648438,0.1733892909230654,173.38929092306543,10,target_reached,0.0505031477569745,True,0.0070553409456186,0.0434478068113559,BLDR
2025-02-21,144.55999755859375,2025-03-11,130.0,-0.1007194092729022,-100.71940927290224,18,stop_loss,0.1,True,0.0754011765396325,0.0329931324739615,BLDR
2025-04-07,119.8499984741211,2025-05-06,107.1500015258789,-0.1059657664575145,-105.96576645751456,29,stop_loss,0.079795961182661,True,0.0429703929198707,0.0368255682627903,BLDR
2025-05-07,108.48999786376952,2025-06-20,114.81999969482422,0.0583464093989867,58.34640939898672,44,time_limit,0.07479323369337,True,0.0431376200325159,0.0316556136608541,BLDR
2025-09-24,120.0,2025-10-30,111.69000244140624,-0.069249979654948,-69.24997965494806,36,stop_loss,0.0445035656828764,True,0.0091666539510091,0.0353369117318673,BLDR
2025-11-03,114.86000061035156,2025-11-12,106.41999816894533,-0.073480780050123,-73.48078005012304,9,stop_loss,0.0698163387827071,True,0.035521520193053,0.034294818589654,BLDR
2025-11-13,105.6500015258789,2025-11-17,99.41999816894533,-0.0589683224510654,-58.96832245106543,4,stop_loss,0.0558365083334133,True,0.0208235167615952,0.0350129915718181,BLDR
2025-11-18,98.4800033569336,2025-12-03,114.44000244140624,0.1620633482985047,162.06334829850476,15,target_reached,0.0444358554835876,True,0.0099512928871625,0.0344845625964251,BLDR
2025-03-10,28.14999961853028,2025-03-31,25.0,-0.1119005208247579,-111.900520824758,21,stop_loss,0.095369701013562,True,0.0465363937369311,0.0488333072766309,CZR
2025-04-01,24.809999465942383,2025-05-12,30.07999992370605,0.2124143720759848,212.4143720759848,41,target_reached,0.0690438311797446,True,0.0322450324176238,0.0367987987621207,CZR
2025-08-01,26.31999969482422,2025-08-07,24.13999938964844,-0.0828267602755509,-82.82676027555091,6,stop_loss,0.0673020384792149,True,0.0324847854160295,0.0348172530631853,CZR
2025-08-08,24.13999938964844,2025-09-22,25.739999771118164,0.066280050618221,66.28005061822107,45,time_limit,0.0439914480541411,True,0.0099833980072553,0.0340080500468857,CZR
2025-09-23,25.979999542236328,2025-10-08,23.375,-0.1002694221761365,-100.26942217613654,15,stop_loss,0.0696993081575233,True,0.0392609882885267,0.0304383198689965,CZR
2025-10-09,23.299999237060547,2025-10-10,21.86000061035156,-0.0618025181914406,-61.80251819144067,1,stop_loss,0.0594071468403666,True,0.020386201273585,0.0390209455667815,CZR
2025-10-13,22.200000762939453,2025-10-29,18.725000381469727,-0.156531543335389,-156.531543335389,16,stop_loss,0.057507701115127,True,0.0155405949930897,0.0419671061220373,CZR
2025-10-30,18.6299991607666,2025-11-25,22.01000022888184,0.1814278701221452,181.42787012214524,26,target_reached,0.0636997669336357,True,0.0203971646744274,0.0433026022592083,CZR
2025-04-16,66.7699966430664,2025-05-30,64.45999908447266,-0.0345963407927417,-34.59634079274176,44,time_limit,0.1,True,0.0530177816205968,0.062997181653031,KMX
2025-09-26,44.75,2025-11-06,30.8799991607666,-0.3099441528320312,-309.94415283203125,41,stop_loss,0.0906452324719844,True,0.0446927374301676,0.0459524950418168,KMX
2025-11-07,30.76000022888184,2025-11-24,35.630001068115234,0.1583225228542342,158.3225228542342,17,target_reached,0.065455824677866,True,0.0162548763419881,0.0492009483358779,KMX
2025-11-25,36.09999847412109,2025-12-09,39.02999877929688,0.0811634467872961,81.16344678729615,14,end_of_data,0.1,True,0.1149583902103661,0.0451496057710413,KMX
2024-01-22,17.5,2024-02-07,15.720000267028809,-0.1017142704554966,-101.71427045549665,16,stop_loss,0.0972327063653689,True,0.0634286063058035,0.0338041000595653,CCL
2025-04-04,16.489999771118164,2025-04-09,19.61000061035156,0.189205632658528,189.2056326585281,5,target_reached,0.1,True,0.0533656838481111,0.0523701302416913,CCL
2025-04-15,17.920000076293945,2025-05-12,22.1299991607666,0.2349329836243689,234.93298362436897,27,target_reached,0.1,True,0.159040199181692,0.0630654749416169,CCL
2025-04-16,148.88999938964844,2025-05-07,175.52000427246094,0.1788569077303921,178.8569077303921,21,target_reached,0.1,True,0.0777755516053805,0.040147063885047,CDW
2025-09-17,32.08000183105469,2025-10-03,38.70000076293945,0.2063590571705127,206.35905717051276,16,target_reached,0.1,True,0.1197008055099065,0.0341137188656655,CNC
2025-02-12,152.38999938964844,2025-03-07,175.9199981689453,0.1544064497246478,154.4064497246478,23,target_reached,0.04,True,0.0104994166935098,0.0220234221562826,CRL
2025-03-31,153.72999572753906,2025-04-03,140.97999572753906,-0.0829376202065163,-82.9376202065163,3,stop_loss,0.0733504066426379,True,0.0461197979245148,0.0272306087181231,CRL
2025-04-04,137.99000549316406,2025-04-08,123.61000061035156,-0.1042104812694197,-104.2104812694198,4,stop_loss,0.0703535236163934,True,0.0362345083046445,0.0341190153117488,CRL
2025-04-10,136.27000427246094,2025-04-11,99.75,-0.2679973811363659,-267.997381136366,1,stop_loss,0.1,True,0.2957364187879615,0.083173740603544,CRL
2025-04-14,104.08000183105467,2025-05-07,136.97000122070312,0.3160069063318844,316.00690633188447,23,target_reached,0.1,True,0.1174096945207488,0.0815079876295837,CRL
2025-05-14,146.0,2025-06-27,150.00999450683594,0.027465715800246,27.46571580024604,44,time_limit,0.1,True,0.2199315110298052,0.0382383189547108,CRL
2025-09-23,154.22000122070312,2025-10-17,178.52000427246094,0.1575671304591825,157.56713045918258,24,target_reached,0.0602938869846701,True,0.0280119782779434,0.0322819087067266,CRL
2025-08-04,265.6199951171875,2025-09-16,261.0799865722656,-0.0170921189231966,-17.09211892319662,43,time_limit,0.0634912010061508,True,0.0182967601871174,0.0451944408190333,CHTR
2025-11-13,212.6100006103516,2025-11-19,194.22000122070312,-0.0864963987434986,-86.49639874349869,6,stop_loss,0.0746638154789051,True,0.0383801497515827,0.0362836657273223,CHTR
2025-11-06,31.559999465942383,2025-12-09,33.72999954223633,0.0687579250004637,68.75792500046374,33,end_of_data,0.0722429303170874,True,0.0342205304810453,0.0380223998360421,CMG
2024-07-17,202.1300048828125,2024-07-24,175.0800018310547,-0.1338247781047667,-133.82477810476678,7,stop_loss,0.1,True,0.0809380112558574,0.0358753657300059,CEG
2024-12-10,237.8800048828125,2025-01-10,305.19000244140625,0.2829577777743568,282.9577777743568,31,target_reached,0.0665739232372966,True,0.0301412393718315,0.036432683865465,CEG
2025-02-24,290.010009765625,2025-02-27,249.7400054931641,-0.1388572908397388,-138.85729083973885,3,stop_loss,0.1,True,0.0943416259709516,0.0432953603865833,CEG
2025-03-04,227.5,2025-03-10,202.2100067138672,-0.111164805653331,-111.16480565333109,6,stop_loss,0.0871827687489423,True,0.0274725274725274,0.0597102412764148,CEG
2025-03-11,203.9900054931641,2025-04-04,170.9600067138672,-0.161919691601772,-161.919691601772,24,stop_loss,0.1,True,0.0413255929582925,0.069574800123566,CEG
2025-04-07,161.52999877929688,2025-04-09,215.4499969482422,0.3338079525563406,333.80795255634064,2,target_reached,0.0580399257998024,True,0.0011142987503341,0.0569256270494682,CEG
2025-04-10,209.0,2025-05-01,240.6150054931641,0.1512679688668139,151.26796886681393,21,target_reached,0.1,True,0.2279904014185855,0.0596065532810563,CEG
2024-08-02,217.1499938964844,2024-08-14,256.2200012207031,0.1799217518875153,179.92175188751537,12,target_reached,0.0956570166324559,True,0.0276766966417735,0.0679803199906824,CRWD
2024-09-05,255.3999938964844,2024-09-20,299.8500061035156,0.1740407723934682,174.04077239346827,15,target_reached,0.04,True,0.0106890986404861,0.0283452484547225,CRWD
2024-09-27,283.79998779296875,2024-11-07,330.7799987792969,0.1655391578825573,165.53915788255736,41,target_reached,0.1,True,0.0861521590596026,0.0263852208087245,CRWD
2024-12-17,45.970001220703125,2025-01-21,53.150001525878906,0.1561888212859603,156.18882128596033,35,target_reached,0.0763444664731779,True,0.0443767861943977,0.0319676802787802,CVS
2025-03-06,134.3000030517578,2025-03-10,121.11000061035156,-0.0982129720155178,-98.21297201551782,4,stop_loss,0.0580681592886077,True,0.0263589610162376,0.0317091982723701,DECK
2025-03-11,121.3499984741211,2025-03-28,111.55999755859376,-0.0806757399145343,-80.67573991453436,17,stop_loss,0.0563929017450039,True,0.0168932463794012,0.0394996553656027,DECK
2025-03-31,109.4800033569336,2025-04-03,100.87999725341795,-0.0785532137360039,-78.553213736004,3,stop_loss,0.0520932780022035,True,0.0192729315459773,0.0328203464562262,DECK
2025-04-04,96.33999633789062,2025-04-09,116.05999755859376,0.2046917372878001,204.6917372878001,5,target_reached,0.0760523206651381,True,0.0271953001534114,0.0488570205117266,DECK
2025-04-10,112.0,2025-05-13,129.3699951171875,0.1550892421177454,155.08924211774544,33,target_reached,0.1,True,0.1632142748151506,0.0618590376643118,DECK
2025-10-31,81.45999908447266,2025-12-03,94.97000122070312,0.1658482971773769,165.8482971773769,33,target_reached,0.0531532962913899,True,0.0142400693070466,0.0389132269843433,DECK
2024-04-19,116.36000061035156,2024-05-14,134.1199951171875,0.1526297216713488,152.62972167134882,25,target_reached,0.059494687305756,True,0.0177036571655922,0.0417910301401638,DELL
2024-05-31,143.8000030517578,2024-07-16,134.25999450683594,-0.0663421998780358,-66.3421998780358,46,time_limit,0.1,True,0.088943033890746,0.0625115192207452,DELL
2024-07-17,128.13999938964844,2024-07-24,116.12000274658205,-0.0938036265047571,-93.80362650475716,7,stop_loss,0.0648840418230347,True,0.0270797661716192,0.0378042756514155,DELL
2024-07-25,116.0,2024-08-02,102.29000091552734,-0.1181896472799366,-118.18964727993664,8,stop_loss,0.0884316520316267,True,0.0488792945598735,0.0395523574717531,DELL
2024-08-05,90.4800033569336,2024-08-15,110.20999908447266,0.2180591843007169,218.0591843007169,10,target_reached,0.0546024057696211,True,0.0038683254921521,0.050734080277469,DELL
2024-08-16,108.9000015258789,2024-09-26,126.48999786376952,0.1615242983601845,161.52429836018456,41,target_reached,0.1,True,0.2017447283091377,0.0457114044452684,DELL
2024-12-10,123.1500015258789,2024-12-19,111.95999908447266,-0.0908648177243811,-90.86481772438115,9,stop_loss,0.0899908978835438,True,0.0535931659954886,0.0363977318880552,DELL
2025-01-29,102.0,2025-02-18,120.33999633789062,0.1798038856655943,179.80388566559435,20,target_reached,0.0561129314683076,True,0.0192156772987515,0.0368972541695561,DELL
2025-02-28,100.95999908447266,2025-03-04,94.06999969482422,-0.068244844018705,-68.24484401870501,4,stop_loss,0.0611457390180173,True,0.0194136202678918,0.0417321187501255,DELL
2025-03-06,94.25,2025-04-03,77.2300033569336,-0.1805835187593252,-180.5835187593252,28,stop_loss,0.0688609718137773,True,0.0195225075638262,0.0493384642499511,DELL
